1023	1023	0.001
1257	77	0.001
955	1296	0.001
403	403	0.001
689	689	0.001
827	827	0.001
518	937	0.001
454	1253	0.001
1146	773	0.001
621	1292	0.001
621	333	0.001
621	74	0.001
144	74	0.001
981	333	0.001
74	937	0.001
758	852	0.001
426	141	0.001
753	607	0.001
916	1229	0.001
1190	1245	0.001
959	1245	0.001
1292	1223	0.001
1245	160	0.001
1245	937	0.001
310	916	0.001
254	1299	0.001
320	1299	0.001
695	1031	0.001
695	1299	0.001
852	832	0.001
1056	975	0.001
1260	227	0.001
1260	607	0.001
780	852	0.001
1296	608	0.001
281	937	0.001
955	607	0.001
227	1296	0.001
227	333	0.001
1015	607	0.001
650	916	0.001
773	937	0.001
1313	144	0.001
246	77	0.001
246	227	0.001
1176	916	0.001
826	74	0.001
156	246	0.001
183	156	0.001
1223	1245	0.001
1223	621	0.001
1252	1253	0.001
753	77	0.001
160	376	0.001
1190	852	0.001
1245	184	0.001
1031	883	0.001
1031	77	0.001
1031	333	0.001
582	1100	0.001
25	1031	0.001
77	937	0.001
881	477	0.001
673	673	0.001
1299	852	0.001
1056	1100	0.001
1296	1015	0.001
281	1296	0.001
862	621	0.001
832	376	0.001
832	515	0.001
955	77	0.001
1015	1245	0.001
650	494	0.001
246	852	0.001
246	333	0.001
621	909	0.001
621	832	0.001
608	1253	0.001
608	518	0.001
1176	607	0.001
515	5	0.001
981	144	0.001
981	798	0.001
1223	227	0.001
153	1253	0.001
753	852	0.001
160	852	0.001
916	1299	0.001
1245	275	0.001
883	852	0.001
566	1299	0.001
597	1299	0.001
904	1076	0.001
904	1056	0.001
32	429	0.001
1253	1031	0.001
65	1253	0.001
852	1245	0.001
1056	374	0.001
1056	518	0.001
772	608	0.001
780	621	0.001
937	607	0.001
776	227	0.001
617	617	0.001
227	826	0.001
1313	556	0.001
246	607	0.001
621	406	0.001
621	281	0.001
621	1176	0.001
608	156	0.001
333	852	0.001
144	227	0.001
376	1253	0.001
607	1252	0.001
826	246	0.001
826	333	0.001
275	227	0.001
160	608	0.001
160	607	0.001
916	613	0.001
959	1190	0.001
919	1245	0.001
919	281	0.001
1245	1296	0.001
883	621	0.001
64	916	0.001
1289	1056	0.001
1289	937	0.001
1289	515	0.001
968	904	0.001
189	189	0.001
1076	904	0.001
914	914	0.001
1105	1105	0.001
65	621	0.001
381	621	0.001
1160	1160	0.001
937	753	0.001
1257	1190	0.001
1257	1015	0.001
1257	607	0.001
1261	1056	0.001
518	852	0.001
650	1253	0.001
773	1313	0.001
556	916	0.001
608	318	0.001
1176	515	0.001
607	1313	0.001
74	266	0.001
74	1101	0.001
504	1252	0.001
753	246	0.001
916	406	0.001
916	849	0.001
916	650	0.001
1190	227	0.001
15	1190	0.001
1292	281	0.001
1245	333	0.001
1031	1245	0.001
1031	855	0.001
1031	1257	0.001
883	408	0.001
883	608	0.001
512	512	0.001
77	1245	0.001
1100	904	0.001
904	937	0.001
429	429	0.001
306	1076	0.001
1299	310	0.001
1056	981	0.001
459	852	0.001
772	144	0.001
1092	77	0.001
780	144	0.001
776	621	0.001
617	827	0.001
518	621	0.001
650	608	0.001
773	1253	0.001
1146	916	0.001
1146	937	0.001
1146	650	0.001
1303	1303	0.001
1313	1031	0.001
608	77	0.001
333	156	0.001
144	65	0.001
144	1299	0.001
607	1257	0.001
607	333	0.001
607	826	0.001
515	852	0.001
74	852	0.001
792	621	0.001
1223	852	0.001
134	74	0.001
4	1252	0.001
753	1015	0.001
753	144	0.001
160	77	0.001
916	276	0.001
569	916	0.001
1245	959	0.001
1031	1292	0.001
64	621	0.001
1030	1299	0.001
1120	1299	0.001
77	1257	0.001
909	937	0.001
1004	470	0.001
1299	515	0.001
276	1031	0.001
381	144	0.001
772	1253	0.001
281	77	0.001
281	1015	0.001
1257	1292	0.001
403	852	0.001
227	246	0.001
518	1015	0.001
1015	65	0.001
686	246	0.001
494	621	0.001
621	459	0.001
621	650	0.001
798	333	0.001
74	1031	0.001
1240	1190	0.001
1240	227	0.001
141	916	0.001
1101	608	0.001
318	74	0.001
1156	621	0.001
1305	1305	0.001
916	403	0.001
1190	15	0.001
1190	919	0.001
1190	1223	0.001
721	721	0.001
919	621	0.001
919	275	0.001
1292	275	0.001
1245	1253	0.001
1031	320	0.001
1031	832	0.001
1031	227	0.001
1031	826	0.001
408	481	0.001
1289	608	0.001
372	1015	0.001
77	515	0.001
1253	1229	0.001
1253	376	0.001
65	937	0.001
1299	1257	0.001
1056	266	0.001
1056	792	0.001
915	144	0.001
381	608	0.001
281	1031	0.001
1257	1299	0.001
1257	862	0.001
955	937	0.001
827	916	0.001
227	160	0.001
227	276	0.001
227	1176	0.001
1015	372	0.001
454	1313	0.001
1279	1313	0.001
247	621	0.001
246	753	0.001
621	904	0.001
621	518	0.001
621	773	0.001
608	1015	0.001
1172	1260	0.001
376	156	0.001
1176	608	0.001
607	852	0.001
5	1176	0.001
515	333	0.001
826	1056	0.001
1093	156	0.001
1240	1245	0.001
275	608	0.001
1223	1015	0.001
1223	608	0.001
1101	333	0.001
1101	559	0.001
1101	653	0.001
1252	114	0.001
184	1245	0.001
753	1257	0.001
919	1015	0.0
1292	15	0.0
1292	77	0.0
1292	607	0.0
1245	144	0.0
1031	1076	0.0
408	1056	0.0
883	310	0.0
64	608	0.0
945	1299	0.0
1100	1031	0.0
904	372	0.0
32	1076	0.0
1277	1076	0.0
662	1100	0.0
1253	65	0.0
1253	74	0.0
852	1260	0.0
1299	608	0.0
276	1190	0.0
1056	372	0.0
1203	607	0.0
1296	144	0.0
937	556	0.0
776	916	0.0
281	1313	0.0
281	144	0.0
862	1056	0.0
955	621	0.0
403	955	0.0
1261	227	0.0
227	1313	0.0
1015	281	0.0
614	916	0.0
614	650	0.0
1313	65	0.0
246	826	0.0
621	1299	0.0
621	247	0.0
556	1056	0.0
333	518	0.0
333	1313	0.0
376	1015	0.0
376	74	0.0
1176	1056	0.0
607	160	0.0
156	77	0.0
488	981	0.0
74	1105	0.0
74	981	0.0
758	937	0.0
275	1292	0.0
275	1245	0.0
275	621	0.0
1223	15	0.0
318	518	0.0
153	608	0.0
753	1190	0.0
753	1313	0.0
916	553	0.0
916	114	0.0
916	153	0.0
721	1190	0.0
919	753	0.0
1292	515	0.0
1245	758	0.0
1031	1190	0.0
1031	566	0.0
1031	276	0.0
1031	1015	0.0
254	310	0.0
359	1031	0.0
597	597	0.0
77	955	0.0
77	5	0.0
909	1260	0.0
1100	77	0.0
904	1253	0.0
904	246	0.0
1004	429	0.0
266	916	0.0
1253	515	0.0
852	246	0.0
1056	1076	0.0
1056	758	0.0
1056	153	0.0
772	1313	0.0
1296	1190	0.0
1296	77	0.0
281	607	0.0
1257	276	0.0
1257	144	0.0
227	909	0.0
227	144	0.0
518	608	0.0
1015	1031	0.0
1015	276	0.0
1015	826	0.0
773	621	0.0
751	751	0.0
454	1056	0.0
1146	1253	0.0
1313	74	0.0
247	916	0.0
382	382	0.0
144	372	0.0
144	1076	0.0
1176	621	0.0
607	1245	0.0
515	1299	0.0
515	1296	0.0
515	281	0.0
156	852	0.0
981	621	0.0
798	826	0.0
758	1245	0.0
758	608	0.0
758	1223	0.0
424	1056	0.0
424	515	0.0
864	916	0.0
275	1223	0.0
1223	919	0.0
274	274	0.0
943	943	0.0
1006	1006	0.0
118	1252	0.0
114	1056	0.0
753	281	0.0
753	832	0.0
916	454	0.0
916	74	0.0
15	621	0.0
919	1031	0.0
1031	481	0.0
1031	904	0.0
1031	144	0.0
310	566	0.0
408	310	0.0
1289	246	0.0
582	1313	0.0
1211	1299	0.0
1034	1031	0.0
77	15	0.0
77	1031	0.0
77	1313	0.0
1032	477	0.0
470	906	0.0
906	32	0.0
1253	246	0.0
687	687	0.0
1299	144	0.0
1056	1293	0.0
1203	227	0.0
1203	376	0.0
849	1190	0.0
381	852	0.0
772	1292	0.0
772	937	0.0
772	227	0.0
1018	1253	0.0
937	65	0.0
1257	1253	0.0
832	1253	0.0
832	1313	0.0
1074	227	0.0
689	227	0.0
227	15	0.0
1015	1292	0.0
1015	459	0.0
650	1313	0.0
686	515	0.0
614	515	0.0
1313	607	0.0
621	1289	0.0
556	1313	0.0
556	607	0.0
608	1245	0.0
608	1176	0.0
333	144	0.0
333	318	0.0
144	1190	0.0
607	281	0.0
607	995	0.0
5	1245	0.0
515	904	0.0
515	1015	0.0
515	753	0.0
156	981	0.0
183	515	0.0
74	792	0.0
792	74	0.0
255	916	0.0
1101	826	0.0
525	400	0.0
1252	1056	0.0
114	153	0.0
4	4	0.0
916	780	0.0
916	955	0.0
916	1261	0.0
1190	275	0.0
15	608	0.0
919	15	0.0
1292	832	0.0
1245	406	0.0
1031	512	0.0
310	1056	0.0
883	566	0.0
359	1299	0.0
1120	1031	0.0
945	1031	0.0
372	1313	0.0
372	608	0.0
1100	826	0.0
477	63	0.0
50	63	0.0
200	1100	0.0
200	1056	0.0
1076	621	0.0
914	906	0.0
266	1056	0.0
730	730	0.0
1299	875	0.0
276	333	0.0
1056	909	0.0
1056	304	0.0
459	1190	0.0
1203	1031	0.0
1203	1015	0.0
772	1190	0.0
772	1023	0.0
772	376	0.0
1023	772	0.0
780	1031	0.0
1296	1031	0.0
1296	607	0.0
1296	753	0.0
937	74	0.0
1257	758	0.0
832	1292	0.0
832	1031	0.0
832	77	0.0
955	518	0.0
955	608	0.0
955	376	0.0
1074	955	0.0
689	1056	0.0
227	1223	0.0
1015	160	0.0
686	1313	0.0
1229	1303	0.0
247	376	0.0
1281	1281	0.0
58	58	0.0
621	776	0.0
621	454	0.0
556	1253	0.0
333	1253	0.0
333	1299	0.0
144	1051	0.0
376	333	0.0
607	374	0.0
515	227	0.0
826	937	0.0
826	156	0.0
981	607	0.0
798	1031	0.0
183	981	0.0
141	426	0.0
275	15	0.0
1223	275	0.0
584	621	0.0
1101	1006	0.0
318	333	0.0
653	653	0.0
400	1056	0.0
1252	65	0.0
211	937	0.0
114	621	0.0
153	937	0.0
916	1146	0.0
916	304	0.0
15	1245	0.0
15	1031	0.0
15	227	0.0
1292	937	0.0
1245	281	0.0
1245	403	0.0
624	916	0.0
408	566	0.0
883	795	0.0
254	916	0.0
1289	1253	0.0
582	1056	0.0
1211	1031	0.0
875	1190	0.0
601	1299	0.0
77	160	0.0
77	1292	0.0
406	937	0.0
904	916	0.0
904	144	0.0
189	904	0.0
32	1277	0.0
1004	32	0.0
405	306	0.0
370	692	0.0
906	914	0.0
212	266	0.0
673	615	0.0
852	518	0.0
852	650	0.0
459	1015	0.0
1203	937	0.0
1203	608	0.0
915	621	0.0
381	376	0.0
1018	621	0.0
1260	1031	0.0
780	376	0.0
937	518	0.0
937	156	0.0
281	246	0.0
1257	1313	0.0
1261	224	0.0
227	184	0.0
1015	1296	0.0
614	1253	0.0
454	937	0.0
1146	246	0.0
1182	621	0.0
1303	1229	0.0
961	961	0.0
1313	1252	0.0
247	1056	0.0
1281	1056	0.0
246	156	0.0
621	919	0.0
621	849	0.0
608	832	0.0
1172	333	0.0
144	615	0.0
144	1260	0.0
376	5	0.0
607	1292	0.0
5	852	0.0
5	915	0.0
515	832	0.0
515	955	0.0
826	1031	0.0
156	1313	0.0
981	916	0.0
981	1031	0.0
798	515	0.0
183	826	0.0
74	77	0.0
74	281	0.0
792	333	0.0
1223	77	0.0
134	134	0.0
244	244	0.0
995	916	0.0
584	916	0.0
584	937	0.0
1101	515	0.0
1101	645	0.0
318	608	0.0
400	916	0.0
400	607	0.0
1252	376	0.0
753	1245	0.0
160	144	0.0
916	1100	0.0
916	247	0.0
916	141	0.0
1190	1257	0.0
569	1190	0.0
919	607	0.0
1292	772	0.0
1292	1260	0.0
1031	254	0.0
1031	406	0.0
1031	1229	0.0
310	1100	0.0
310	753	0.0
408	1100	0.0
883	481	0.0
254	566	0.0
630	1031	0.0
25	1299	0.0
512	1299	0.0
875	1292	0.0
875	1289	0.0
372	916	0.0
372	937	0.0
77	281	0.0
77	826	0.0
711	904	0.0
692	600	0.0
306	692	0.0
517	1076	0.0
600	692	0.0
673	1293	0.0
852	1229	0.0
276	515	0.0
1056	454	0.0
1203	904	0.0
849	1253	0.0
915	1245	0.0
772	1031	0.0
1023	916	0.0
1260	608	0.0
780	608	0.0
780	753	0.0
937	281	0.0
281	333	0.0
281	826	0.0
281	156	0.0
1257	281	0.0
862	862	0.0
832	1190	0.0
832	909	0.0
832	758	0.0
955	281	0.0
955	1015	0.0
227	1253	0.0
227	156	0.0
227	275	0.0
227	1252	0.0
1015	77	0.0
1015	849	0.0
1015	1257	0.0
1015	1313	0.0
773	608	0.0
31	31	0.0
454	494	0.0
1146	77	0.0
1146	494	0.0
1313	372	0.0
247	852	0.0
247	607	0.0
478	478	0.0
246	160	0.0
246	65	0.0
621	584	0.0
608	276	0.0
608	1101	0.0
333	1245	0.0
333	77	0.0
1172	937	0.0
144	318	0.0
376	1190	0.0
376	1257	0.0
607	1299	0.0
515	1292	0.0
