5991	5991	1.0
7115	7115	0.148
4659	4659	0.788
5991	7115	0.357
3592	3592	0.158
1981	1981	0.268
8405	5991	0.04
7115	5991	0.029
7338	7338	0.049
2824	2824	0.098
4612	5991	0.032
5707	5707	0.028
12822	12822	0.006
7338	5991	0.046
5991	7338	0.015
3991	5991	0.012
7338	7115	0.014
4612	4612	0.018
11770	11770	0.05
3991	3991	0.029
3658	5991	0.01
5707	7115	0.009
8405	8405	0.012
3592	5991	0.024
3592	7115	0.014
5173	5173	0.038
4392	4392	0.002
3370	3370	0.019
12926	5991	0.011
5991	4612	0.004
2523	2523	0.021
