6042	6042	3583
7151	7151	1257
4677	4677	1148
6042	7151	1144
3612	3612	283
1983	1983	271
8418	6042	228
7151	6042	147
7369	7369	133
2836	2836	119
4628	6042	102
5747	5747	84
12832	12832	80
7369	6042	80
6042	7369	73
4017	6042	62
7369	7151	52
4628	4628	51
11796	11796	50
4017	4017	50
3680	6042	45
5747	7151	42
8418	8418	41
3612	6042	41
3612	7151	39
5210	5210	39
4417	4417	37
3391	3391	35
12934	6042	34
6042	4628	33
2539	2539	33
