6042	6042	146862
7151	7151	21777
4677	4677	115694
6042	7151	52459
3612	3612	23189
1983	1983	39337
8418	6042	5813
7151	6042	4261
7369	7369	7174
2836	2836	14328
4628	6042	4634
5747	5747	4134
12832	12832	863
7369	6042	6734
6042	7369	2257
4017	6042	1694
7369	7151	2129
4628	4628	2602
11796	11796	7305
4017	4017	4218
3680	6042	1501
5747	7151	1268
8418	8418	1833
3612	6042	3537
3612	7151	1984
5210	5210	5532
4417	4417	269
3391	3391	2831
12934	6042	1584
6042	4628	626
2539	2539	3114
